-0.000277861, -0.0140148, 0.00364566, -0.00162689
-0.00023882, -0.0140131, 0.00310676, -0.00245974
-0.000174276, -0.0139802, 0.00593627, -0.00373262
-0.000154158, -0.0139684, 0.00163348, -0.00428659
-0.000136009, -0.0139553, 0.00497756, -0.00643782
-7.34893e-05, -0.0139117, 0.00639961, -0.00290686
-4.90347e-05, -0.0139041, 0.00404255, -0.00190044
-2.8763e-05, -0.0138851, 0.00482678, -0.0041659
2.76926e-06, -0.013848, 0.00409106, -0.0035848
2.31727e-05, -0.0138362, 0.00441574, -0.00699463
2.76473e-05, -0.013818, 0.00436278, -0.00397003
6.07629e-05, -0.0138046, 0.00431218, -0.00671319
8.91207e-05, -0.0137648, 0.00248424, -0.00716671
0.000101487, -0.013744, 0.00636444, -0.00570069
0.000106582, -0.0137238, 0.00603991, -0.00455306
0.000126633, -0.0137032, 0.00644204, -0.00404857
0.000151377, -0.0136593, 0.00345425, -0.00432532
0.000157081, -0.0136321, 0.00603692, -0.00566837
0.000182603, -0.013618, 0.0052676, -0.0051399
0.000189981, -0.0135933, 0.0042223, -0.00394824
0.000202075, -0.0135405, 0.00576438, -0.00435514
0.000223967, -0.0135233, 0.00342605, -0.00553126
0.000216665, -0.0134868, 0.00494854, -0.00456994
0.000223903, -0.0134649, 0.0022098, -0.00615982
0.000249589, -0.0134141, 0.00446165, -0.00459693
0.000266148, -0.0133923, 0.00331838, -0.0049214
0.000270265, -0.0133574, 0.00425954, -0.00357363
0.000268453, -0.0133273, 0.00176531, -0.00387075
0.000296127, -0.0132413, 0.00327551, -0.00492152
0.000292236, -0.013203, 0.00521528, -0.00407123
0.000304592, -0.0131724, 0.0035125, -0.00686997
0.00031517, -0.013108, 0.000966946, -0.00477841
0.000319888, -0.0130782, 0.00184349, -0.0051015
0.000320806, -0.0130344, 0.00423353, -0.005293
0.000331334, -0.0130032, 0.00480812, -0.00635388
0.00032546, -0.0128771, 0.00256916, -0.00735702
0.000343844, -0.012849, 0.00323197, -0.00445001
0.000339364, -0.0128043, 0.00410313, -0.00576917
0.000340887, -0.0127243, 0.00244225, -0.00673916
0.000338586, -0.0126815, 0.00311472, -0.00583742
0.000339374, -0.0126324, 0.0040853, -0.00650567
0.000344946, -0.0125957, 0.00358341, -0.00548108
0.000337062, -0.0124549, 0.00104841, -0.00526
0.000338401, -0.0124116, 0.00110613, -0.00582751
0.000337382, -0.0123587, 0.00222764, -0.00375991
0.000333899, -0.012268, 0.00130893, -0.00577381
0.000335928, -0.0122159, 0.0010003, -0.00487202
0.000336671, -0.0121689, -0.000339043, -0.00474414
0.000338206, -0.0121158, 0.00222569, -0.00334471
0.000325652, -0.0120064, 0.000728924, -0.00520879
0.000339856, -0.0119591, 0.00180794, -0.00382065
0.000319307, -0.0118978, -0.00139925, -0.00315467
0.000335365, -0.0118454, 0.000869889, -0.00597773
0.000334351, -0.011734, 2.87377e-05, -0.00505542
0.000328501, -0.0116762, -0.00272771, -0.00243845
0.000343926, -0.0116228, 0.000618124, -0.00661828
0.000333289, -0.0115662, -0.000919351, -0.00379241
0.00033257, -0.0114453, 0.000456565, -0.00461953
0.000339974, -0.0113847, 0.000599327, -0.00472926
0.000344447, -0.0113228, -0.000412993, -0.000783389
0.000313757, -0.011251, 0.000680517, -0.00290034
0.000333852, -0.0111382, 0.0006457, -0.00482546
0.000328633, -0.0110713, -0.000659248, -0.00501952
0.000325947, -0.0110069, 0.000996326, -0.00466822
0.000329633, -0.0109471, -0.000177355, -0.0030991
0.000340903, -0.0108228, 0.000874344, -0.00385232
0.000326474, -0.0107522, 0.000200395, -0.00216934
0.000326586, -0.0106831, -0.000169816, -0.00287736
0.000330847, -0.0106222, -0.00102595, -0.00292983
0.000336083, -0.0104885, -0.00109012, -0.00248063
0.000320458, -0.0104159, -0.000956395, -0.00241826
0.000349209, -0.0103592, -0.0021314, -0.0048149
0.000333862, -0.0102849, -0.000182138, -0.00222928
